key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1711,"暗之腕","暗屬性攻擊受到強化",215951,0,0,1,1,16,90,False,False,False,False,False,False,False,True,True,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1712,"光之衣","光芒圍繞，對特定暗屬性攻擊有抵抗的效果",215952,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1713,"暗之衣","黑暗纏繞，對特定光屬性攻擊有抵抗的效果",215953,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1714,"出血","無屬性持續傷害，體力逐漸流失",213501,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
1715,"腐臭","造成的傷害降低",213502,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
1716,"蓄力","下次發動魔法攻擊的威力提高",213503,102,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
1717,"破防","受到攻擊的傷害增加",213504,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,5,0,False,0,False,0,False,0,0,0,False,False,0
1718,"狂戰士化","造成的傷害和移動速度提高，效果結束時將被附加狂戰士化的副作用",213505,99,0,1,1,16,85,False,False,False,False,False,False,False,False,False,1,0,False,False,50,18,True,0,False,0,False,0,0,0,False,False,0
1719,"強力守護","令自身所受到的傷害減少，同時會以攻擊力降低為代價提高自身仇恨",213506,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,-10,0,True,0,False,0,False,0,34,0,False,False,0
1720,"冰棘屏障","受到物理攻擊時，攻擊方將受到冰屬性傷害，並有一定機率被附加減速狀態",213507,19,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,30,0,False,0,False,0,False,0,0,0,False,False,0
1721,"驚奇光","受到魔法攻擊的傷害增加",213508,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
1722,"超硬化","無法自由活動，但受到攻擊的傷害減少",213509,0,0,1,1,16,84,True,False,True,False,False,False,False,False,False,1,0,False,False,-10,4,True,0,False,0,False,0,27,0,False,False,0
1723,"裂傷","風屬性持續傷害，體力逐漸流失",213510,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
1724,"水神的面紗","受到攻擊時，攻擊方將受到水屬性傷害",213511,19,0,1,1,16,0,False,False,False,False,False,False,False,False,False,10,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
1725,"咒怨的替身","被貼上了咒怨的替身，當效果消失或陷入無法戰鬥狀態時，積蓄的傷害量會瞬間爆發出來",215937,0,0,1,2,17,98,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1726,"拘束","無法做出任何行動",215545,0,0,1,2,17,99,True,False,True,True,False,False,False,False,True,100,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,0
1727,"狂戰士化的副作用","無法發動自動攻擊、魔法、戰技和能力",213512,99,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,0,19,False,0,False,0,False,0,24,0,False,False,0
1728,"契約中","和指定小隊結下了傭兵契約，倒數計時為0時契約期滿。自身受到的治療魔法效果降低",215945,0,0,1,2,0,0,False,False,False,False,False,False,False,False,False,200,0,False,False,-50,0,False,0,False,0,False,0,0,0,False,False,0
1729,"堅定不移","以堅定不移的決心矗立在戰場上。攻擊所造成的傷害提高",215946,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,25,0,True,0,False,0,False,0,0,0,False,False,0
1730,"氣勢高昂","獲得奪目戰果，氣勢達到最高峰。攻擊所造成的傷害和自身發動的體力恢復效果提高，極限槽更容易集蓄。搭乘機動兵器期間失效",214845,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,1,False,False,50,3,True,0,False,0,False,0,0,0,False,False,0
1731,"凍結","被凍住，無法做出任何行動",213513,0,0,1,2,17,18,True,False,True,False,False,False,False,False,False,50,0,False,False,0,0,False,0,False,0,False,0,32,0,False,False,0
1732,"元素經驗值提高","打倒敵人時獲得的元素經驗值增加，元素等級不滿35級時可獲得此狀態",215836,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,1,False,False,300,0,False,0,False,0,False,0,0,0,False,False,0
1733,"持有聖盾","持有聖盾。可使用任務指令「聖盾防禦」",215942,0,0,1,1,16,91,False,False,False,False,False,False,False,True,True,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1734,"持有聖劍","持有聖劍。可使用任務指令「聖劍攻擊」",215943,0,0,1,1,16,92,False,False,False,False,False,False,False,True,True,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1735,"聖盾防禦","利用聖盾進行防禦。受到特定技能攻擊的傷害減少",215944,0,0,1,1,16,96,False,False,False,False,False,False,False,True,False,0,0,False,False,0,4,True,0,False,0,False,0,27,0,False,False,0
1736,"水毒","水屬性持續傷害，體力逐漸流失",213514,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
1737,"油性分泌物","迴避率提高",213515,11,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
1738,"死亡宣告","倒數計時為0時會陷入無法戰鬥狀態",213516,0,0,1,2,9,0,False,False,False,False,False,False,False,False,False,50,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1739,"賢者的記憶","魔法攻擊所造成的傷害提高，減輕所受到的魔法傷害，且詠唱魔法時消耗魔力減少",216654,98,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,35,6,True,0,False,0,False,0,19,0,False,False,0
1740,"劍豪的記憶","物理攻擊所造成的傷害提高，體力最大值增加",216655,98,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,40,0,True,0,False,0,False,0,20,0,False,False,0
1741,"弓聖的記憶","物理攻擊所造成的傷害提高，迴避率提高",216656,98,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,25,0,True,0,False,0,False,0,0,0,False,False,0
1742,"豪傑的記憶","減輕所受到的物理傷害，效果時間內每次受到超過自身最大體力50%以上的單體攻擊傷害時，體力增加效果將上升一檔",216657,98,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,-64,0,True,0,False,0,False,0,0,0,False,False,0
1743,"獻祭","倒數計時為0時會陷入無法戰鬥狀態",215503,0,0,1,2,9,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1744,"星形多面體狀態","變形為星形多面體。攻擊所造成的傷害提高",215954,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
1745,"黑洞耐性","不會被黑洞吸引",215955,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,199,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1746,"上升氣流","被上升氣流吹向空中",215066,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,1,0,False,False,0,12,False,0,False,0,False,0,49,0,False,False,0
1747,"勇氣","展現出勇氣。攻擊所造成的傷害提高",215948,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
1748,"守護結界","身在守護結界內側",215949,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1749,"擴大技能效果範圍","發動的技能效果範圍比以往要大",217981,0,16,1,1,16,0,False,False,False,False,False,False,False,False,False,50,0,False,False,0,0,False,0,False,0,False,0,33,0,False,False,0
1750,"雙槍共鳴","烈焰金槍和紅頸妖槍產生共鳴，互相守護對方",215947,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1751,"屬性偏轉：火","乙太傾向火屬性",215509,0,0,1,1,16,104,False,False,False,False,True,False,False,True,True,0,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
1752,"屬性偏轉：水","乙太傾向水屬性",215510,0,0,1,1,16,105,False,False,False,False,True,False,False,True,True,0,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
1753,"血之魔術","離開受到血之魔術的影響的隊友會導致傷害增加",215675,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1754,"傳送準備","沐浴了特殊的乙太，可以輕鬆利用紊亂的地脈",215958,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1755,"限制復活","受到創神優雷卡製武具的影響，無法接受部分復活效果",215959,100,0,1,2,17,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1756,"元靈加護","產生減輕傷害的防護區域",215021,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,4,True,0,False,0,False,0,27,0,False,False,0
1757,"拘束","無法做出任何行動",215545,0,0,1,2,17,97,False,False,True,True,False,False,False,True,False,100,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,0
1758,"凍結","身體被凍結無法行動，體力逐漸流失",217621,0,16,1,2,17,18,True,False,True,False,False,False,False,False,False,100,0,False,False,50,0,False,0,False,5,False,0,32,0,True,False,0
1759,"受傷減輕","減輕所受到的傷害",215021,0,0,1,1,16,0,False,False,False,False,False,False,False,False,True,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
1760,"傷害提高","攻擊所造成的傷害提高",217061,57,16,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,0
1761,"冰屬性耐性提升","對冰屬性的耐性有所提高",215029,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
1762,"擊倒","被擊倒在地，無法移動或發動技能",215044,0,0,1,2,3,0,True,False,False,False,False,False,False,False,False,100,0,False,False,0,19,False,0,False,0,False,0,24,0,False,False,0
1763,"體力增加","體力最大值提高",217801,6,16,1,1,16,0,False,False,False,False,False,False,False,False,False,50,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
1764,"魔導甲胄","魔導甲胄高功率運轉狀態",215956,0,0,1,1,16,94,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1765,"魔導甲胄","魔導甲胄高功率運轉狀態",215956,0,0,1,1,16,95,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1766,"傷害提高","攻擊所造成的傷害提高",217061,57,16,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,0
1767,"魔導結界：弱","塔的防守能力下降。受到攻擊的傷害減少",215957,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,-50,0,False,0,False,0,False,0,0,0,False,False,0
1768,"水牢","被帶有魔力的水封鎖住行動",215038,0,0,1,2,17,0,True,False,True,False,False,False,False,False,False,100,0,False,False,10,0,False,0,False,5,False,1,0,0,False,False,0
1769,"死亡宣告","倒數計時為0時會陷入無法戰鬥狀態",215503,0,0,1,2,9,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,25,0,False,False,0
1770,"傷害提高","攻擊所造成的傷害提高",217061,57,3,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,0
1771,"完全的美德","成為了體現完全的美德之人，被強化到極限",215960,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,0
1772,"突擊準備","準備進行突擊行動",215555,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1773,"妨礙準備","準備進行妨礙行動",215555,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1774,"荒魂燃燒","將身心都交給了燃燒的荒魂",215961,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,1,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
1775,"リフォージ","自己のエーテルを操作し、屬性を変異させた狀態。",215938,69,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
1776,"打擊耐性降低","對抗打擊攻擊的耐性有所降低",215064,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,0
1777,"重建","操縱自己的乙太，使屬性發生變異",215938,69,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
1778,"無法騎乘坐騎","無法騎乘坐騎與使用時尚配飾",216232,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,47,0,False,False,0
1779,"紫陽花","體力逐漸減少",213304,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,1,False,0,0,0,False,False,0
1780,"魔力汚染","害意ある魔力によって汚染された狀態。特定の攻撃によって、戦闘不能狀態に陥る。",215057,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1781,"傷害提高","攻擊所造成的傷害提高",215519,39,0,1,1,16,101,False,False,False,False,False,False,False,True,True,1,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
1782,"受傷減輕","受到攻擊的傷害減少",215021,40,0,1,1,16,100,False,False,False,False,False,False,False,True,True,1,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
1783,"屬性偏轉：火","乙太傾向火屬性",215509,0,0,1,1,16,102,False,False,False,False,True,False,False,True,True,0,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
1784,"屬性偏轉：水","乙太傾向水屬性",215510,0,0,1,1,16,103,False,False,False,False,True,False,False,True,True,0,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
1785,"擊倒","被擊倒在地，無法移動或發動技能",215044,0,0,1,2,3,0,True,False,True,False,False,False,False,False,True,100,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,0
1786,"建立","肌肉被強化。特定技能的威力提高，效果範圍擴大",215718,0,0,1,1,16,0,False,False,False,False,True,False,False,True,True,0,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
1787,"火傷","火屬性持續傷害，體力逐漸流失",215524,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
1788,"凍傷","冰屬性持續傷害，體力逐漸流失",215525,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
1789,"受傷加重","受到攻擊的傷害增加",217101,40,8,1,2,17,0,False,False,False,False,False,False,False,False,False,100,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
1790,"影之腳鐐","被影之腳鐐銬住，移動速度降低，體力逐漸減少",215756,0,0,1,2,4,25,False,False,False,False,False,False,False,False,False,200,0,False,False,2000,1,False,0,False,5,False,0,0,0,False,False,0
1791,"注入魔力","被注入了魔力。可使用特定技能",215863,0,0,1,1,16,20,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1792,"魔導增幅器","解除了魔導甲胄的限制，進入全功率運轉狀態",215956,0,0,1,1,16,85,False,False,False,False,False,False,False,True,True,1,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1793,"死亡刻印","被刻上了死亡刻印。攻擊所造成的傷害降低，檔數上升後將陷入無法戰鬥狀態",219421,0,3,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,-10,10,False,0,False,5,False,0,23,0,False,False,0
1794,"赤熱化","發熱量超過了安全值，身體的部分位置開始冒出蒸汽",215977,0,0,1,1,16,109,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1795,"赤熱化","發熱量超過了安全值，身體的部分位置開始冒出蒸汽",215977,0,0,1,1,16,108,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1796,"加重","移動速度降低",215002,3,0,0,2,4,6,False,False,False,False,False,False,False,True,True,100,0,False,False,0,1,False,0,False,0,False,0,0,0,False,False,0
1797,"暴擊","所有的攻擊必定打出暴擊",215555,0,0,0,1,16,0,False,False,False,False,False,False,False,True,True,50,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
1798,"連續詠唱","可連續發動魔法",215779,0,0,0,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1799,"妖靈光","緹坦妮雅向法杖中輸送了妖靈的魔力，攻擊所造成的傷害大幅提高、自動攻擊變為範圍攻擊",215976,0,0,0,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1800,"膨脹","發生了膨脹。隨著檔數的增加，攻擊所造成的傷害提高",219441,89,5,1,1,16,0,False,False,False,False,True,False,False,True,False,199,0,False,False,20,26,False,0,False,0,False,0,0,0,False,False,0
1801,"連貫採集","雖然無法採集到優質道具，但獲得數量會隨著鑑別力增加",216013,0,0,0,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1802,"大地的恩惠","隨機增加碎晶、水晶、晶簇的獲得數",216014,0,0,0,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1803,"拍擊水面","剛釣上來的魚的同類提高了警戒心，不再出現",211115,0,0,0,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1804,"專一垂釣","能釣上來和前一隻相同種類的魚",211116,0,0,0,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1805,"專一刺魚","能刺到和前一隻相同種類的魚",211117,0,0,0,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1806,"再利用","一部分素材回歸",216123,0,0,33,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1807,"告解之繭","受到高級食罪靈的攻擊，逐漸變異成食罪靈",215963,69,0,0,1,0,0,False,False,False,False,True,False,False,True,True,0,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
1808,"延遲詠唱","下一個詠唱的魔法將會延遲發動",215982,0,0,0,1,16,124,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1809,"延遲詠唱：黑暗神聖","成為了將延遲發動的黑暗神聖的目標<hex:02100103>倒數計時結束時，黑暗神聖發動",215983,89,0,0,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1810,"延遲詠唱：黑暗爆炎","成為了將延遲發動的黑暗爆炎的目標<hex:02100103>倒數計時結束時，黑暗爆炎發動",215984,89,0,0,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1811,"延遲詠唱：地獄之風","成為了將延遲發動的地獄之風的目標<hex:02100103>倒數計時結束時，地獄之風發動",215985,89,0,0,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1812,"延遲詠唱：暗影之眼","成為了將延遲發動的暗影之眼的目標<hex:02100103>倒數計時結束時，暗影之眼發動",215986,89,0,0,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1813,"切傷","斬擊屬性持續傷害，體力逐漸流失",215521,0,0,0,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,1,False,0,0,0,False,False,0
1814,"逆瀑瀉預備","可以發動逆瀑瀉",213701,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1815,"墜噴泉預備","可以發動墜噴泉",213702,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1816,"升風車預備","可以發動升風車",213703,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1817,"落血雨預備","可以發動落血雨",213704,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1818,"標準舞步","進入了跳舞模式。無法發動舞步技能和標準舞步結束、<hex:020821E4E94527FF19><hex:020815E0E94933FF0D>前衝步、<hex:FF01><hex:03><hex:FF01><hex:03><hex:02082AE4E94527FF22><hex:02081EE0E94935FF16>治療之華爾茲、<hex:FF01><hex:03><hex:FF01><hex:03><hex:020827E4E94527FF1F><hex:02081BE0E94939FF13>防守之桑巴、<hex:FF01><hex:03><hex:FF01><hex:03>職能技能、衝刺、極限技以外的技能",213705,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1819,"技巧舞步","進入了跳舞模式。無法發動舞步技能和技巧舞步結束、前衝步、治療之華爾茲、防守之桑巴、職能技能、衝刺、極限技以外的技能",213706,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1820,"扇舞·急預備","可以發動扇舞·急",213707,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1821,"標準舞步結束","攻擊所造成的傷害提高",213708,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,10,0,False,0,False,0,False,0,5,0,False,False,0
1822,"技巧舞步結束","攻擊所造成的傷害提高",213709,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,10,0,False,0,False,0,False,0,5,0,False,False,0
1823,"閉式舞姿","使用部分技能時，對指定隊員發動追加效果",213712,0,0,150,1,16,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
1824,"舞伴","附加此效果的舞者發動了特定技能時，會對自身發動追加效果",213713,0,0,150,1,16,0,False,False,False,False,False,False,False,True,True,100,0,False,True,0,0,True,0,False,0,False,0,0,0,False,False,0
1825,"進攻之探戈","暴擊發動率和直擊發動率提高",213714,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
1826,"防守之桑巴","減輕所受到的傷害",213715,88,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
1827,"即興表演","即興跳舞",213716,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,4,True,0,False,0,False,0,27,0,False,False,0
1828,"享受即興表演","自身所受的治療效果提高",213717,0,0,150,1,16,0,False,False,False,False,False,False,False,False,True,5,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
1829,"無敵","一切攻擊都無法造成傷害",215024,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,1,1,0,False,False,0
1830,"魔物化","因中了汙穢魔法而變成了魔物",215978,0,0,1,2,17,0,False,False,False,False,True,False,False,True,True,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
1831,"無情","攻擊所造成的傷害提高",213601,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
1832,"偽裝","招架發動率提高，減輕所受到的傷害",213602,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
1833,"王室親衛","自身仇恨提高",213603,0,0,149,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,500,0,True,0,False,0,False,0,0,0,False,False,0
1834,"星雲","減輕所受到的傷害",213604,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
1835,"極光","體力會隨時間逐漸恢復",213605,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,5,0,False,True,10,0,False,0,False,0,False,0,0,0,False,False,0
1836,"超火流星","除特定攻擊之外其他所有攻擊均無效化",213606,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,70,0,False,False,0,0,False,0,False,0,False,0,31,0,False,False,0
1837,"音速破","體力逐漸減少",213607,0,0,149,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,1,False,0,0,0,False,False,0
1838,"弓形衝波","體力逐漸減少",213608,0,0,149,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,30,0,False,0,False,1,False,0,0,0,False,False,0
1839,"光之心","減輕所受到的物理與魔法傷害",213609,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
1840,"石之心","減輕所受到的傷害",213610,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
1841,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1842,"撕喉預備","可以發動撕喉",213611,43,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1843,"裂膛預備","可以發動裂膛",213612,43,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1844,"穿目預備","可以發動穿目",213613,43,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
1845,"受傷加重","受到攻擊的傷害增加",215020,40,0,1,2,17,0,False,False,False,False,False,False,False,True,True,50,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
1846,"隆卡詛咒","受到了隆卡詛咒。積累檔數過多會陷入無法戰鬥狀態",219521,0,16,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,10,False,0,False,5,False,0,23,0,False,False,0
1847,"伶俐","附加此效果的舞者或被指定為舞伴的隊員發動戰技或魔法攻擊命中時，舞者獲得伶俐",213710,73,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,True,0,0,True,0,False,0,False,0,5,0,False,False,0
